"date","site","year","time","animal.id","grid","trap.id","shelter","recap","sex","svl","weight","check","grid_new","grid_id"
"23/02/2006","Jerra West",2006,"13:49","103","H","6.8","Y","new","","31","2.08",8,"H","JW-04_H"
"23/02/2006","Jerra West",2006,"13:15","66","G","3.2","Y","recap","",NA,NA,8,"G","JW-03_G"
"23/02/2006","Jerra West",2006,"11:24","6","F","3.1","Y","recap","",NA,NA,8,"F","JW-02_F"
"23/02/2006","Jerra West",2006,"11:31","23","F","3.2","Y","recap","",NA,NA,8,"F","JW-02_F"
"23/02/2006","Jerra West",2006,"11:42","63","F","3.4","Y","recap","",NA,NA,8,"F","JW-02_F"
"23/02/2006","Jerra West",2006,"11:21","55","F","2.2","Y","recap","F",NA,NA,8,"F","JW-02_F"
"23/02/2006","Jerra West",2006,"12:08","85","F","4.7","Y","recap","",NA,NA,8,"F","JW-02_F"
"23/02/2006","Jerra West",2006,"9:05","1","E","1.1","Y","recap","",NA,NA,8,"E","JW-01_E"
"23/02/2006","Jerra West",2006,"9:21","61","E","2.5","Y","recap","F","48.7","4.18",8,"E","JW-01_E"
"23/02/2006","Jerra West",2006,"9:29","2","E","3.7","Y","recap","F","36.6","1.94",8,"E","JW-01_E"
"23/02/2006","Jerra West",2006,"13:51","71","H","7.4","Y","recap","F",NA,NA,8,"H","JW-04_H"
"23/02/2006","Jerra West",2006,"13:15","100","G","2.5","Y","new","","33.2","1.39",8,"G","JW-03_G"
"23/02/2006","Jerra West",2006,"13:58","93","H","1.6","Y","recap","",NA,NA,8,"H","JW-04_H"
"23/02/2006","Jerra West",2006,"11:48","99","F","3.5","Y","new","","33.1","0.58",8,"F","JW-02_F"
"23/02/2006","Jerra West",2006,"13:58","102","H","5.3","Y","new","","55","6.95",8,"H","JW-04_H"
"23/02/2006","Jerra West",2006,"9:01","3","E","2.6","Y","recap","","35.4","1.82",8,"E","JW-01_E"
"24/02/2006","Majura",2006,"","M05","B","1.3","Y","new","","32.8","1.55",9,"B","MA-02_B"
"24/02/2006","Majura",2006,"","M02","A","6.8","Y","recap","",NA,NA,9,"A","MA-01_A"
"25/02/2006","Jerra West",2006,"11:43","106","H","2.8","Y","new","","32.9","1.75",9,"H","JW-04_H"
"25/02/2006","Jerra West",2006,"10:31","56","F","7.4","Y","recap","",NA,NA,9,"F","JW-02_F"
"25/02/2006","Jerra West",2006,"9:01","84","E","7.7","Y","recap","F",NA,NA,9,"E","JW-01_E"
"25/02/2006","Jerra West",2006,"10:08","99","F","3.5","Y","recap","",NA,NA,9,"F","JW-02_F"
"25/02/2006","Jerra West",2006,"9:38","55","F","2.1","Y","recap","F",NA,NA,9,"F","JW-02_F"
"25/02/2006","Jerra West",2006,"9:48","9","F","4.5","Y","recap","F","40.5","2.74",9,"F","JW-02_F"
"25/02/2006","Jerra West",2006,"9:51","104","F","4.7","Y","new","F","44.6","3.49",9,"F","JW-02_F"
"25/02/2006","Jerra West",2006,"10:16","105","F","5.7","Y","new","","26","0.69",9,"F","JW-02_F"
"25/02/2006","Jerra West",2006,"9:14","20","E","7.1","Y","recap","F",NA,NA,9,"E","JW-01_E"
"27/02/2006","Majura",2006,"","M06","B","2.8","Y","new","","39.8","2.53",10,"B","MA-02_B"
"27/02/2006","Majura",2006,"","M08","D","5.1","Y","new","","44.8","3.3",10,"D","MA-04_D"
"27/02/2006","Majura",2006,"","M07","B","4.4","Y","new","","30.4","1.68",10,"B","MA-02_B"
"28/02/2006","Jerra West",2006,"11:18","84","E","7.7","Y","recap","",NA,NA,10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"12:05","55","F","2.1","Y","recap","F","47","3.28",10,"F","JW-02_F"
"28/02/2006","Jerra West",2006,"12:05","34","F","4.4","Y","recap","",NA,NA,10,"F","JW-02_F"
"28/02/2006","Jerra West",2006,"12:15","50","F","1.8","Y","recap","",NA,NA,10,"F","JW-02_F"
"28/02/2006","Jerra West",2006,"13:03","57","G","6.1","Y","recap","",NA,NA,10,"G","JW-03_G"
"28/02/2006","Jerra West",2006,"13:45","112","G","7.7","Y","new","F","35","1.82",10,"G","JW-03_G"
"28/02/2006","Jerra West",2006,"14:00","113","G","3.3","Y","new","F","34.2","1.39",10,"G","JW-03_G"
"28/02/2006","Jerra West",2006,"12:55","7","F","4.2","Y","recap","F","48","3.68",10,"F","JW-02_F"
"28/02/2006","Jerra West",2006,"14:03","121","H","7.3","Y","new","","30.5","1.46",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"14:04","114","H","7.5","Y","new","F","35","1.45",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"14:05","115","H","1.7","Y","new","M","50.1","6.63",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"14:15","26","G","2.6","Y","recap","",NA,NA,10,"G","JW-03_G"
"28/02/2006","Jerra West",2006,"11:25","46","E","7.6","Y","recap","","35.8","2.1",10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"15:02","118","H","1.4","Y","new","M","40.1","2.11",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"15:03","208","H","1.1","Y","new","F","36","2.31",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"15:05","116","H","7.8","Y","new","","30","1.1",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"15:45","120","H","3.5","Y","new","","32.7","1.33",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"16:00","122","H","3.2","Y","new","","41.2","3.1",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"9:25","2","E","3.7","Y","recap","F",NA,NA,10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"9:45","107","E","4.1","Y","new","","30.1","1.17",10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"14:01","117","H","1.1","Y","new","F","50.8","5.76",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"10:24","108","E","5.6","Y","new","","27.3","1.02",10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"10:45","83","E","5.8","Y","recap","","30.5",NA,10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"11:00","109","E","4.3","Y","new","F","37.9","1.73",10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"11:03","111","F","3.6","Y","new","","35.9","2.18",10,"F","JW-02_F"
"28/02/2006","Jerra West",2006,"9:02","1","E","2.8","Y","recap","",NA,NA,10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"14:35","71","H","7.4","Y","recap","F","41.1","2.3",10,"H","JW-04_H"
"28/02/2006","Jerra West",2006,"10:05","110","E","6.8","Y","new","M","59.7","6.66",10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"9:04","96","E","3.3","Y","recap","M",NA,NA,10,"E","JW-01_E"
"28/02/2006","Jerra West",2006,"10:18","61","E","4.7","Y","recap","",NA,NA,10,"E","JW-01_E"
"1/03/2006","Majura",2006,"","M05","B","1.3","Y","recap","",NA,NA,11,"B","MA-02_B"
"2/03/2006","Jerra West",2006,"14:19","116","H","7.8","Y","recap","",NA,NA,11,"H","JW-04_H"
"2/03/2006","Jerra West",2006,"14:21","130","H","6.6","Y","new","","30.1","0.96",11,"H","JW-04_H"
"2/03/2006","Jerra West",2006,"9:13","17","E","1.2","Y","recap","",NA,NA,11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"9:14","202","E","2.7","Y","new","","29.4","1.27",11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"13:17","127","G","4.7","Y","new","M","49.63333333","3.51",11,"G","JW-03_G"
"2/03/2006","Jerra West",2006,"9:23","3","E","2.6","Y","recap","",NA,NA,11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"9:28","96","E","4.4","Y","recap","",NA,NA,11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"9:29","107","E","4.1","Y","recap","","29.16666667",NA,11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"9:47","83","E","5.8","Y","recap","",NA,NA,11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"13:21","206","G","2.5","Y","recap","M",NA,NA,11,"G","JW-03_G"
"2/03/2006","Jerra West",2006,"10:04","84","E","7.7","Y","recap","",NA,NA,11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"10:04","97","F","3.1","Y","recap","",NA,NA,11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"14:28","128","H","2.8","Y","new","","25.2","0.62",11,"H","JW-04_H"
"2/03/2006","Jerra West",2006,"14:31","129","H","2.4","Y","new","F","59.86666667","6.84",11,"H","JW-04_H"
"2/03/2006","Jerra West",2006,"14:34","106","H","1.6","Y","recap","F","35.36666667","1.69",11,"H","JW-04_H"
"2/03/2006","Jerra West",2006,"14:34","132","H","1.5","Y","new","F","39.03333333","2.55",11,"H","JW-04_H"
"2/03/2006","Jerra West",2006,"14:48","131","H","1.7","Y","new","","32.16666667","1.45",11,"H","JW-04_H"
"2/03/2006","Jerra West",2006,"11:05","14","F","4.1","Y","recap","M","52.23333333","5.77",11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"11:53","56","F","6.4","Y","recap","",NA,NA,11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"11:54","125","F","6.6","Y","new","F","43.43333333","1.86",11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"11:55","36","F","5.7","Y","recap","F","40.66666667","2.6",11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"13:02","126","G","4.2","Y","new","","28.36666667","0.94",11,"G","JW-03_G"
"2/03/2006","Jerra West",2006,"9:49","19","E","5.7","Y","recap","F","41.6","2.68",11,"E","JW-01_E"
"2/03/2006","Jerra West",2006,"10:35","123","F","1.8","Y","new","F","43.83333333","3.33",11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"10:36","124","F","2.8","Y","new","","58.03333333","7.96",11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"10:39","85","F","3.7","Y","recap","F","35.36666667","2.14",11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"10:33","55","F","1.1","Y","recap","",NA,NA,11,"F","JW-02_F"
"2/03/2006","Jerra West",2006,"11:38","204","F","4.5","Y","new","F","42.06666667","2.11",11,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"10:14","134","F","2.7","Y","new","","33.63333333","2.03",12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"10:21","99","F","3.5","Y","recap","",NA,NA,12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"8:53","17","E","3.4","Y","recap","",NA,NA,12,"E","JW-01_E"
"4/03/2006","Jerra West",2006,"10:11","97","F","1.1","Y","recap","",NA,NA,12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"8:59","61","E","4.6","Y","recap","F",NA,NA,12,"E","JW-01_E"
"4/03/2006","Jerra West",2006,"9:00","109","E","4.3","Y","recap","F",NA,NA,12,"E","JW-01_E"
"4/03/2006","Jerra West",2006,"9:27","46","E","7.4","Y","recap","",NA,NA,12,"E","JW-01_E"
"4/03/2006","Jerra West",2006,"12:04","113","G","2.2","Y","recap","F",NA,NA,12,"G","JW-03_G"
"4/03/2006","Jerra West",2006,"10:03","87","F","5.5","Y","recap","F","52.46666667","6.89",12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"13:26","121","H","7.2","Y","recap","F","36.2","1.44",12,"H","JW-04_H"
"4/03/2006","Jerra West",2006,"13:32","122","H","3.2","Y","recap","F",NA,NA,12,"H","JW-04_H"
"4/03/2006","Jerra West",2006,"10:24","7","F","4.2","Y","recap","",NA,NA,12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"10:25","14","F","4.4","Y","recap","",NA,NA,12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"10:25","63","F","4.5","Y","recap","F","42.06666667","3.18",12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"10:34","89","F","5.8","Y","recap","","34.1","1.59",12,"F","JW-02_F"
"4/03/2006","Jerra West",2006,"11:52","136","G","7.5","Y","new","F","35.36666667","1.94",12,"G","JW-03_G"
"4/03/2006","Jerra West",2006,"8:57","133","E","3.8","Y","new","F","35.73333333","1.71",12,"E","JW-01_E"
"4/03/2006","Jerra West",2006,"11:55","57","G","6.1","Y","recap","",NA,NA,12,"G","JW-03_G"
"4/03/2006","Jerra West",2006,"12:00","100","G","3.5","Y","recap","",NA,NA,12,"G","JW-03_G"
"4/03/2006","Jerra West",2006,"12:00","137","G","4.7","Y","new","M","56.83333333","6.15",12,"G","JW-03_G"
"4/03/2006","Jerra West",2006,"13:38","118","H","1.5","Y","recap","F",NA,NA,12,"H","JW-04_H"
"4/03/2006","Jerra West",2006,"13:04","131","H","1.7","Y","recap","",NA,NA,12,"H","JW-04_H"
"4/03/2006","Jerra West",2006,"13:32","138","H","2.1","Y","new","F","42.63333333","3.06",12,"H","JW-04_H"
"4/03/2006","Jerra West",2006,"13:32","115","H","2.5","Y","recap","M",NA,NA,12,"H","JW-04_H"
"6/03/2006","Majura",2006,"","M09","D","3.1","Y","new","","59.13333333","7.55",13,"D","MA-04_D"
"6/03/2006","Majura",2006,"","M08","D","4.2","Y","recap","","43.96666667","3.09",13,"D","MA-04_D"
"7/03/2006","Jerra West",2006,"10:47","49","F","2.8","Y","recap","F","43.66666667","4.68",13,"F","JW-02_F"
"7/03/2006","Jerra West",2006,"12:46","143","G","1.7","Y","new","F","38.93333333","2.46",13,"G","JW-03_G"
"7/03/2006","Jerra West",2006,"11:02","141","F","5.7","Y","new","F","43.7","2.79",13,"F","JW-02_F"
"7/03/2006","Jerra West",2006,"12:23","142","G","6.4","Y","new","","27.86666667","0.83",13,"G","JW-03_G"
"7/03/2006","Jerra West",2006,"12:24","57","G","6.2","Y","recap","",NA,NA,13,"G","JW-03_G"
"7/03/2006","Jerra West",2006,"13:34","130","H","5.6","Y","recap","",NA,NA,13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"13:35","146","H","6.5","Y","new","F","45.43333333","3.26",13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"13:42","122","H","5.2","Y","recap","F","46.2","3.28",13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"15:03","79","H","4.4","Y","recap","","34.66666667","1.56",13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"15:12","118","H","1.4","Y","recap","",NA,NA,13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"10:53","111","F","3.5","Y","recap","",NA,NA,13,"F","JW-02_F"
"7/03/2006","Jerra West",2006,"13:03","145","H","6.8","Y","new","","32.63333333","1.25",13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"13:29","147","H","7.5","Y","new","","31.83333333","1.48",13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"13:33","144","H","6.1","Y","new","","52.73333333","7.49",13,"H","JW-04_H"
"7/03/2006","Jerra West",2006,"9:05","17","E","2.5","Y","recap","",NA,NA,13,"E","JW-01_E"
"7/03/2006","Jerra West",2006,"9:15","107","E","4.1","Y","recap","",NA,NA,13,"E","JW-01_E"
"7/03/2006","Jerra West",2006,"9:18","139","E","4.8","Y","new","","33.36666667","1.54",13,"E","JW-01_E"
"7/03/2006","Jerra West",2006,"9:25","84","E","6.6","Y","recap","F","35.76666667","1.59",13,"E","JW-01_E"
"7/03/2006","Jerra West",2006,"10:05","140","F","2.1","Y","new","","31.8","1.39",13,"F","JW-02_F"
"7/03/2006","Jerra West",2006,"10:44","55","F","1.1","Y","recap","",NA,NA,13,"F","JW-02_F"
"7/03/2006","Jerra West",2006,"9:07","48","E","2.7","Y","recap","F","38.43333333","1.88",13,"E","JW-01_E"
"7/03/2006","Jerra West",2006,"9:11","61","E","3.4","Y","recap","",NA,NA,13,"E","JW-01_E"
"9/03/2006","Jerra West",2006,"10:01","148","F","5.7","Y","new","F","33.4","1.71",14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"9:15","109","E","3.2","Y","recap","F",NA,NA,14,"E","JW-01_E"
"9/03/2006","Jerra West",2006,"9:19","18","E","6.7","Y","recap","F","49.86666667","3.57",14,"E","JW-01_E"
"9/03/2006","Jerra West",2006,"10:01","125","F","6.5","Y","recap","F",NA,NA,14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"12:25","126","G","4.2","Y","recap","",NA,NA,14,"G","JW-03_G"
"9/03/2006","Jerra West",2006,"12:59","159","H","7.4","Y","new","","24.5","0.64",14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"12:18","153","G","3.3","Y","new","F","58.96666667","6.47",14,"G","JW-03_G"
"9/03/2006","Jerra West",2006,"9:15","83","E","5.8","Y","recap","",NA,NA,14,"E","JW-01_E"
"9/03/2006","Jerra West",2006,"10:04","54","F","3.3","Y","recap","F","66.56666667","8.87",14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"10:05","151","F","5.1","Y","new","M","48","4.09",14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"10:01","50","F","1.8","Y","recap","M","44.4","3.1",14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"10:02","24","F","3.8","Y","recap","M","48.1","4.26",14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"10:11","150","F","6.6","Y","new","F","34.36666667","1.36",14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"10:25","149","F","1.3","Y","new","F","57.83333333","8.38",14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"12:18","57","G","6.2","Y","recap","",NA,NA,14,"G","JW-03_G"
"9/03/2006","Jerra West",2006,"13:07","154","H","5.7","Y","new","","28.16666667","0.77",14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"12:23","152","G","4.5","Y","new","","31.1","0.93",14,"G","JW-03_G"
"9/03/2006","Jerra West",2006,"13:01","122","H","4.2","Y","recap","F",NA,NA,14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"13:06","158","H","6.3","Y","new","F","36.23333333","2.23",14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"13:00","116","H","7.8","Y","recap","",NA,NA,14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"13:15","156","H","5.3","Y","new","F","34.26666667","1.47",14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"13:23","118","H","1.4","Y","recap","",NA,NA,14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"10:08","55","F","3.1","Y","recap","F",NA,NA,14,"F","JW-02_F"
"9/03/2006","Jerra West",2006,"13:08","155","H","5.6","Y","new","","31.5","0.98",14,"H","JW-04_H"
"9/03/2006","Jerra West",2006,"13:12","157","H","3.2","Y","new","","24.83333333","0.64",14,"H","JW-04_H"
"10/03/2006","Majura",2006,"","M10","D","1.8","Y","new","","41.63333333","3.02",15,"D","MA-04_D"
"11/03/2006","Jerra West",2006,"9:45","161","E","1.2","Y","new","M","47.43333333","3.46",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"9:58","18","E","4.7","Y","recap","",NA,"3.67",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"12:02","140","F","1.1","Y","recap","F",NA,"1.89",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:21","32","F","2.3","Y","recap","",NA,"2.24",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"9:54","61","E","3.3","Y","recap","",NA,"5.37",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"9:56","109","E","4.3","Y","recap","F",NA,"2.06",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"12:24","9","F","3.5","Y","recap","F",NA,"3.07",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:25","123","F","4.7","Y","recap","","48.5","3.45",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"9:52","2","E","3.7","Y","recap","F","41.86666667","2.37",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"12:24","63","F","3.5","Y","recap","",NA,"3.23",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"10:05","84","E","7.7","Y","recap","",NA,"1.82",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"10:05","162","E","6.8","Y","new","F","44.16666667","2.84",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"9:58","83","E","5.8","Y","recap","F",NA,"2.09",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"10:00","200","H","7.1","Y","new","F","47.16666667","4.28",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"10:08","47","E","7.1","Y","recap","M","46.83333333","4.21",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"9:42","3","E","1.6","Y","recap","F",NA,"3.59",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"9:44","160","E","1.4","Y","new","F","40.3","2.09",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"14:55","57","G","6.3","Y","recap","",NA,NA,15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:55","113","G","3.3","Y","recap","",NA,"1.63",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:55","100","G","3.5","Y","recap","",NA,"1.72",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:59","58","G","3.1","Y","recap","",NA,"1.17",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"12:25","55","F","4.1","Y","recap","",NA,"4.72",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:25","34","F","3.3","Y","recap","",NA,NA,15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:25","124","F","1.6","Y","recap","",NA,NA,15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:25","165","F","4.7","Y","new","","27.8","0.8",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"10:07","163","E","7.2","Y","new","F","40.76666667","2.24",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"10:07","207","E","7.3","Y","new","F","43.53333333","2.29",15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"16:52","178","H","4.3","Y","new","F","40.53333333","2.66",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"16:52","122","H","4.2","Y","recap","F",NA,"3.59",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"16:59","177","H","2.4","Y","new","F","50.9","4.41",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"16:59","181","H","3.5","Y","new","F","41.23333333","2.07",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"12:22","49","F","2.8","Y","recap","F","44.2","2.47",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"17:01","179","H","1.7","Y","new","M","48.73333333","3.81",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"17:02","176","H","5.1","Y","new","M","50.9","4.18",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"14:59","153","G","3.2","Y","recap","F",NA,"6.5",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"15:06","143","G","1.8","Y","recap","F",NA,"2.62",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"16:04","17","E","5.6","Y","recap","",NA,NA,15,"E","JW-01_E"
"11/03/2006","Jerra West",2006,"16:44","71","H","7.5","Y","recap","F",NA,"2.53",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"16:44","180","H","7.4","Y","new","","26.76666667","0.59",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"16:46","175","H","6.7","Y","new","F","39.96666667","2.16",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"14:38","171","G","7.4","Y","new","M","52.76666667","3.53",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"12:32","14","F","5.3","Y","recap","",NA,NA,15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:34","36","F","5.7","Y","recap","",NA,NA,15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:34","135","F","3.7","Y","new","",NA,NA,15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"12:43","164","F","5.4","Y","new","F","35.8","1.55",15,"F","JW-02_F"
"11/03/2006","Jerra West",2006,"14:05","199","G","3.6","Y","new","","43.03333333","2.41",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:05","172","G","2.1","Y","new","","38.7","1.82",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"17:36","120","H","1.7","Y","recap","F",NA,"1.36",15,"H","JW-04_H"
"11/03/2006","Jerra West",2006,"14:05","152","G","4.5","Y","recap","",NA,"1",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:05","173","G","2.6","Y","new","M","58.2","7.28",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:35","166","G","6.1","Y","new","","33.26666667","1.18",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:37","168","G","7.3","Y","new","F","42.33333333","2.52",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:37","167","G","7.3","Y","new","","22.9","0.49",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:38","170","G","7.4","Y","new","F","40.43333333","2.93",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:42","169","G","5.6","Y","new","F","41.73333333","2.35",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:42","112","G","7.8","Y","recap","F",NA,"2.25",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"14:42","174","G","7.7","Y","new","M","48.93333333","4",15,"G","JW-03_G"
"11/03/2006","Jerra West",2006,"17:01","118","H","1.5","Y","recap","F",NA,"2.79",15,"H","JW-04_H"
"13/03/2006","Majura",2006,"","M11","B","3.4","Y","new","","43.83333333","3.19",16,"B","MA-02_B"
"14/03/2006","Jerra West",2006,"13:32","176","H","1.1","Y","recap","M",NA,"4.13",16,"H","JW-04_H"
"14/03/2006","Jerra West",2006,"10:24","9","F","3.4","Y","recap","",NA,"3.21",16,"F","JW-02_F"
